Trial,PursuerBiasEstimate,EvaderBiasEstimate
666,0.040001670820233,-0.0102105489575083
667,0.0400068467254628,-0.0108281632454076
668,0.0400026927733193,-0.0107806140604246
669,0.0399991714004548,-0.010497359377778
670,0.0399937186890425,-0.0106144738360829
671,0.039988496333973,-0.00952111324554334
672,0.0399909945111806,-0.00950394317407826
673,0.0399961984772837,-0.00962287553492952
674,0.0399876984725133,-0.0108501941387137
675,0.0399957771312551,-0.010840216550236
676,0.0399973196048582,-0.00904498773741761
677,0.040005611660682,-0.00980543150292957
678,0.0400026373593417,-0.010531243486232
679,0.0399897302899271,-0.0103441038991532
680,0.0400062334161628,-0.0099615134570922
681,0.0399942987681159,-0.0104866700638905
682,0.0400140837662637,-0.0101831925743283
683,0.0400049147227342,-0.0094177986124982
684,0.0400092546121994,-0.00928634334480646
685,0.0399935096057977,-0.00997696560406455
686,0.0400059213858217,-0.0101869132146168
687,0.0399988186413318,-0.0100996406283492
688,0.0400024076761782,-0.00947470147264549
689,0.0399985449701366,-0.0110135359930427
690,0.039999734155418,-0.0100540906733719
691,0.0399907720201962,-0.00942313692552224
692,0.0400116749481124,-0.010597812875151
693,0.0400024586191612,-0.00983428076690591
694,0.0400034414513639,-0.0113254137382507
695,0.039997340984437,-0.00951785295457667
696,0.0399915502464519,-0.00942223055379328
697,0.0400012636929088,-0.00942557422988611
698,0.0400083867718147,-0.0104815429368493
699,0.0400052794535861,-0.00942969585030997
700,0.0400087932759126,-0.0103097354142204
701,0.0399977419171402,-0.0095534133354141
702,0.0400022350925782,-0.0104960251406476
703,0.0399940723896998,-0.00856986334125699
704,0.0399941978116852,-0.0106482754548933
705,0.0399966502525564,-0.0107455561991413
706,0.0399974073653978,-0.0106546794974298
707,0.039999556886628,-0.0092796996040952
708,0.0399983249892536,-0.0103797315536122
709,0.0399962518489141,-0.00997547875821367
710,0.0399991419933924,-0.0104518456642226
711,0.0399998025832936,-0.010038827736741
712,0.0400006360564257,-0.010809086225132
713,0.0400022170458533,-0.00985435298769553
714,0.0400007298331154,-0.0106216669760315
715,0.0399903104248688,-0.0104180166502581
716,0.0399973072330437,-0.00954525221890259
717,0.0400021499780842,-0.00979030874012723
718,0.0399923904619645,-0.00947204760347876
719,0.0399979712998386,-0.00998448591231058
720,0.0400038427429873,-0.00881009323354909
721,0.0400087358406592,-0.00904786706145687
722,0.0400039007650346,-0.00847299341237511
723,0.0399986632494843,-0.00999266176074192
724,0.0400069276446273,-0.009647534371299
725,0.0399977666812592,-0.00869042010160861
726,0.039994416566691,-0.00945511937515776
727,0.0400038706912636,-0.0113155967736603
728,0.0399978920276748,-0.0105947785393223
729,0.0400043279153295,-0.00904108023778129
730,0.0399849383631889,-0.0103305285375717
731,0.0399980201835195,-0.0100542838333739
732,0.0399953919824284,-0.008832578903096
733,0.0399982873178916,-0.00924573167789125
734,0.0399964614205875,-0.00979708497398816
735,0.0399967289102392,-0.0102100356071137
736,0.0400019203534082,-0.00927090797137213
737,0.0400008736440999,-0.0101652675680604
738,0.0399932585486681,-0.0106657169055445
739,0.0399941120531858,-0.0111089613950682
740,0.0400047271988335,-0.0106336120475518
741,0.040008282736579,-0.00992471714851682
742,0.0399967982105264,-0.0101896897328232
743,0.0400074397286566,-0.00997001890178022
744,0.0400022172947808,-0.00920052130305649
745,0.0400173366914396,-0.00965986649753223
746,0.0400007979700916,-0.00975093097241889
747,0.0400061125490831,-0.0108410333449731
748,0.039995766892446,-0.00944249138363501
749,0.0400063928672031,-0.00969512954493769
750,0.039997921601168,-0.00979457356001706
751,0.0400094594823531,-0.00994082214852529
752,0.0400032406137484,-0.00975932810367998
753,0.0400073779671263,-0.011224647582198
754,0.0400085626316691,-0.00949438221539393
755,0.0399892944727827,-0.00983292829331124
756,0.0400001330870924,-0.0101759275476626
757,0.0399985748903787,-0.0104656114668166
758,0.0399993820580862,-0.00944578796004355
759,0.040011552635741,-0.00952659700324617
760,0.0399889874488714,-0.0103944998701127
761,0.0400065218737594,-0.0100934710094009
762,0.0400053097476721,-0.0100226137740458
763,0.0399947336393896,-0.00963953705692474
764,0.0400097836704938,-0.0101897841333998
765,0.0399909673944801,-0.0106755157659737
766,0.040002664411279,-0.00969924486696466
767,0.0399882256226127,-0.00960620660717029
768,0.0399953518202135,-0.0107386188980375
769,0.0400004919079405,-0.00894010493781103
770,0.0399932641413835,-0.00828834762001981
771,0.0399875433790728,-0.00999325438435393
772,0.0399980198826644,-0.0113528871909396
773,0.040003079033828,-0.0104525125684934
774,0.0399983653176794,-0.00961924554192301
775,0.0399963809229788,-0.0113532468956764
776,0.0400051484477089,-0.00925973342447823
777,0.0400151292972166,-0.010509696708617
778,0.0400061743918704,-0.0101209477376811
779,0.0399995163280364,-0.00905874561876608
780,0.0400008895286622,-0.0115230968702266
781,0.0400015110697441,-0.00984049870733544
782,0.0400057274138497,-0.00989890935482431
783,0.040000740550327,-0.0104847621974151
784,0.0400033121729712,-0.00910454300658813
785,0.0400033579646449,-0.0100162434755094
786,0.0399911891999062,-0.00981647816829031
787,0.0400015149750706,-0.00953049462677477
788,0.0399904616024283,-0.0112342908626211
789,0.0399993220319511,-0.00979582577745062
790,0.0399955231411697,-0.00953416161622164
791,0.0400048826799995,-0.00949654346010941
792,0.0399953337812215,-0.0098491050522403
793,0.0399954438330501,-0.00934678743882731
794,0.0400003784136868,-0.00978234923369987
795,0.0399875295105508,-0.0104666822320892
796,0.0400168862368723,-0.010545355141541
797,0.0400038773932179,-0.00934966767959761
798,0.039994546856287,-0.00904596874442776
799,0.0400044623821803,-0.00782093975713855
800,0.0400026822806447,-0.0102163962574571
801,0.0399910413154823,-0.0106074333755932
802,0.0400026479648173,-0.0105615130636488
803,0.0400146819532364,-0.0091930706814979
804,0.0400014088773983,-0.0104986393572475
805,0.0399984222333018,-0.0115075475674396
806,0.0400079327789705,-0.0106699696519849
807,0.040005056209049,-0.0108954929166609
808,0.0400034570651038,-0.0105597172724228
809,0.040008854053139,-0.00987479121660743
810,0.0400047511640901,-0.0101944387478287
811,0.0400013025819817,-0.0091696618474701
812,0.0399947359353427,-0.00997555378039653
813,0.0400130619994871,-0.0101874095968334
814,0.0400070621252138,-0.010332222250776
815,0.0400026147876594,-0.00956799976790849
816,0.0399989639021933,-0.0100588506195322
817,0.0399987888115507,-0.0091191741007136
818,0.0400102180865604,-0.010777831430877
819,0.0399943938356752,-0.0125285526423982
820,0.0400046241614489,-0.0103709363093169
821,0.0399978460801448,-0.0106116649572497
822,0.040001300480594,-0.00872473581471257
823,0.0399970542750903,-0.00940442821327399
824,0.0399993814947584,-0.00932917772089744
825,0.0399903670199117,-0.0105888849485834
826,0.0399982045304747,-0.0100182077179507
827,0.0399969546265666,-0.00993551107049478
828,0.0400029667935912,-0.00964004640354114
829,0.0400022320667667,-0.0116504563149601
830,0.0399862497640572,-0.00922737276257164
831,0.0399958769252135,-0.0102423356324716
832,0.0399881883684482,-0.0109407227091972
833,0.0400125109949179,-0.0100711968182106
834,0.0400041040607218,-0.0102955315217355
835,0.0400003121151485,-0.00987178008830997
836,0.0400144242235456,-0.0101034009462027
837,0.0399776185650236,-0.00972821375640366
838,0.0400102502513173,-0.0114051921966942
839,0.0400044004544487,-0.0101348572348493
840,0.0399977177972756,-0.01027692063036
841,0.0400127903024973,-0.0107655733454567
842,0.0399950050653755,-0.00975796566616968
843,0.040009132606622,-0.0093793307752847
844,0.0399972563860468,-0.0100082983013812
845,0.0400058303086895,-0.0106015683650072
846,0.0400099632749441,-0.00928827511423829
847,0.0399986723501812,-0.0106572666411174
848,0.0400066154189052,-0.0105589073388554
849,0.0400070685058904,-0.00978042163489973
850,0.0399975852308005,-0.010528748582603
851,0.0399908373785809,-0.0104622394476205
852,0.0399986522965154,-0.0102573916262477
853,0.040009726741877,-0.0103000361132548
854,0.0400007706429948,-0.0103758069740652
855,0.0399939704586307,-0.0100301435323734
856,0.0400021603146973,-0.00939869477791226
857,0.0399902797227531,-0.010082079662469
858,0.0399968459974072,-0.0103367814456488
859,0.040012298139398,-0.0105504159801944
860,0.0400042546349534,-0.0100451535100614
861,0.0400056445732878,-0.0103019972539928
862,0.0400033371737769,-0.00958609584420296
863,0.0400057676977289,-0.00948195828542449
864,0.0399929439942145,-0.0102799009796688
865,0.04001352200125,-0.0108075645429041
866,0.0400109147433285,-0.0104763403121482
867,0.040002323135603,-0.00894378978535687
868,0.0399879665688801,-0.0103129753064792
869,0.0399984194464038,-0.00899446095270406
870,0.0399951746027077,-0.00991526282282105
871,0.0399975782826208,-0.0103478456476772
872,0.0399982434522367,-0.010031640913408
873,0.0400030710732455,-0.00956886943773683
874,0.0399994299408341,-0.0105253668516826
875,0.0400045705961806,-0.00917717215440533
876,0.0399985345980205,-0.0102625215374454
877,0.0399926336809604,-0.00980614940818027
878,0.0399938525469422,-0.0102824066452995
879,0.0399986050939074,-0.00966694414059529
880,0.0399914663399113,-0.00911583761852342
881,0.0400031562411195,-0.0103171568006556
882,0.0399863262708329,-0.00969288655293533
883,0.0399964512684013,-0.010013091572148
884,0.0400019801440701,-0.0105195960516116
885,0.0399998208309091,-0.0109418530772523
886,0.0400083081493939,-0.0109637635153119
887,0.04000757037847,-0.00913860486089751
888,0.0400051889011925,-0.00962415200055863
889,0.0399975101083029,-0.010495354686753
890,0.0400061943593242,-0.0108001739923966
891,0.0399917162369475,-0.00998772693539857
892,0.0400051790694223,-0.00979750106772565
893,0.0399943810306321,-0.0104484976283509
894,0.0400111900278065,-0.00984563239968032
895,0.0400071975545369,-0.0104321627308172
896,0.0400067865579149,-0.00954211375535317
897,0.0399956152227142,-0.00975712683327297
898,0.039997222884456,-0.010040604620668
899,0.0399976125239792,-0.0101492643288855
900,0.0399982547784801,-0.00966908643249697
901,0.0399990521329029,-0.00956826936820917
902,0.04001228304797,-0.00923174509059378
903,0.0399892888610806,-0.00985140464146847
904,0.0400070326449719,-0.00953369305708876
905,0.0400060462224996,-0.00869882518304601
906,0.0400040996522718,-0.00920592566422673
907,0.0399958510373089,-0.00954395415515417
908,0.0399956961017127,-0.00984224470738248
909,0.0399916192346032,-0.0094500581738641
910,0.0399993110691855,-0.00981075317271647
911,0.0399888114834824,-0.0105081536699195
912,0.0399938128717739,-0.00953129811056751
913,0.0400107056674041,-0.0108154302787785
914,0.0400121726716678,-0.00901160017899808
915,0.0400028380290263,-0.00980909721022981
916,0.0399903252857974,-0.00874915821636114
917,0.0400051148320984,-0.0104325098976115
918,0.0400104854092987,-0.0106160675711402
919,0.0399852517911541,-0.0103492029025291
920,0.039995434983223,-0.0120264946854678
921,0.039998653691573,-0.00897010783259409
922,0.0400026846569017,-0.0105333549599295
923,0.039989915547582,-0.0102794407358934
924,0.0399972320392652,-0.00947368503980128
925,0.0399884830340889,-0.00909546168278288
926,0.0399955674747851,-0.0106748110786808
927,0.0399880906559859,-0.0100248271372613
928,0.0400024650317922,-0.00979985467549249
929,0.0400020378059849,-0.0103276795896302
930,0.040014921536307,-0.00992243134446073
931,0.0399843081335713,-0.00914222731195657
932,0.0399895228419366,-0.00955743307478052
933,0.0400088017274739,-0.00931294704402228
934,0.0400019428329995,-0.011393126514965
935,0.040001941050385,-0.00975052000059805
936,0.0399957526171594,-0.00934822751087949
937,0.0400071767395871,-0.0105607352962229
938,0.0399848885345553,-0.0101169191091749
939,0.0400014447072064,-0.009977909051061
940,0.0399954647989802,-0.0089672703858241
941,0.0400015533880261,-0.00939220272824349
942,0.0400059805465197,-0.00905883647916048
943,0.0399971305483894,-0.0113059404874258
944,0.0400044114619547,-0.0100785620806797
945,0.0400002224470421,-0.0106922474939093
946,0.0400015963177934,-0.00964823627225894
947,0.0399989420777116,-0.0104553229675953
948,0.0399976320950343,-0.0102220348886554
949,0.0399951886531616,-0.0105697255450224
950,0.0400124861558048,-0.00975382545508399
951,0.0399962550879743,-0.00953349233107618
952,0.0399997643281253,-0.0102180498256205
953,0.0399899255521364,-0.00976979007811643
954,0.040000229646793,-0.0110460863013511
955,0.0399951775880279,-0.00962046055469649
956,0.0399953655487137,-0.0100734503430501
957,0.0400091229139457,-0.00937684276762719
958,0.039996979707508,-0.00860612918056699
959,0.0399950566772242,-0.0101315712044789
960,0.0400161987613325,-0.00917106975258541
961,0.0400127220221126,-0.010714622118634
962,0.0400028408077377,-0.0108386978881736
963,0.0399966387620608,-0.00915463210455303
964,0.0400010828133037,-0.00923750026473703
965,0.040000068075166,-0.00970236211816749
966,0.0400026492730634,-0.0104505766624307
967,0.0399958793674029,-0.00998495985060438
968,0.0400092599581766,-0.0108330491376572
969,0.0399903145678153,-0.00984327705287831
970,0.0399996114045296,-0.00907401992843316
971,0.0399786916560519,-0.0112837816212735
972,0.0400082908967633,-0.0106118721883644
973,0.0400132265280984,-0.0103809607554276
974,0.0400146209591203,-0.0104189597141436
975,0.0400051450685822,-0.010441698793942
976,0.0399898294575547,-0.0106292222888486
977,0.0399991953381745,-0.00953062464836568
978,0.0400029445079929,-0.0101984765467695
979,0.0400170745163072,-0.0100693238227066
980,0.040000222884097,-0.00975727215042142
981,0.0400048787879807,-0.0100330715381194
982,0.0400047722895235,-0.00965902883415592
983,0.0399969288865005,-0.0103153234750437
984,0.0400057683753997,-0.0103729300237295
985,0.039998614807255,-0.0103216472195037
986,0.0399953736273688,-0.0105414717623217
987,0.0400018662699271,-0.00965140101899527
988,0.0400031247410817,-0.0114717189639922
989,0.0400045065985286,-0.00924236475450547
990,0.0400018568420268,-0.00955061750310725
991,0.0399960210398721,-0.0100072427846856
992,0.0400065116064047,-0.0096422305446145
993,0.0400079715479794,-0.0101010882549179
994,0.0400120336048377,-0.0102300803948406
995,0.0400040381643942,-0.00985987755246972
996,0.0400059709067309,-0.0102215796108243
997,0.0400046884936542,-0.00898780425691928
998,0.0400054360623373,-0.0103439820759671
999,0.0399978039022105,-0.0108825286272838
1000,0.0400000558329132,-0.0105880702377367
