TimeStep,PursuerPolicyNominal,PursuerCommandNominal,PursuerRealizedNominal,PursuerPolicyUncompensated,PursuerCommandUncompensated,PursuerRealizedUncompensated,PursuerPolicyEstimated,PursuerCommandEstimated,PursuerRealizedEstimated,PursuerPolicyExact,PursuerCommandExact,PursuerRealizedExact,EvaderPolicyNominal,EvaderCommandNominal,EvaderRealizedNominal,EvaderPolicyUncompensated,EvaderCommandUncompensated,EvaderRealizedUncompensated,EvaderPolicyEstimated,EvaderCommandEstimated,EvaderRealizedEstimated,EvaderPolicyExact,EvaderCommandExact,EvaderRealizedExact
191,0.038798678121183,0.038798678121183,0.038798678121183,0.0337781463560693,0.0337781463560693,0.0737781463560693,0.0388115148075494,-0.00118985222145931,0.0388101477785407,0.038798678121183,-0.00120132187881702,0.038798678121183,0.0629642084955968,0.0629642084955968,0.0629642084955968,0.0588729281662373,0.0588729281662373,0.0488729281662373,0.0629851679854275,0.0732726055381023,0.0632726055381023,0.0629642084955968,0.0729642084955968,0.0629642084955968
192,0.0380991661716857,0.0380991661716857,0.0380991661716857,0.0330771759114945,0.0330771759114945,0.0730771759114945,0.0381120102357137,-0.00188935679329504,0.038110643206705,0.0380991661716857,-0.00190083382831431,0.0380991661716857,0.06182900960826,0.06182900960826,0.06182900960826,0.0577353623686706,0.0577353623686706,0.0477353623686706,0.0618499810708856,0.0721374186235604,0.0621374186235604,0.06182900960826,0.07182900960826,0.06182900960826
193,0.0374122659139054,0.0374122659139054,0.0374122659139054,0.0323888434542422,0.0323888434542422,0.0723888434542422,0.037425117222581,-0.0025762498064277,0.0374237501935723,0.0374122659139054,-0.00258773408609465,0.0374122659139054,0.0607142775312682,0.0607142775312682,0.0607142775312682,0.0566183060551191,0.0566183060551191,0.0466183060551191,0.0607352607508281,0.0710226983035029,0.0610226983035029,0.0607142775312682,0.0707142775312682,0.0607142775312682
194,0.0367377499682124,0.0367377499682124,0.0367377499682124,0.0317129211305922,0.0317129211305922,0.0717129211305922,0.03675060839092,-0.00325075863808871,0.0367492413619113,0.0367377499682124,-0.00326225003178762,0.0367377499682124,0.059619643262916,0.059619643262916,0.059619643262916,0.0555213894545019,0.0555213894545019,0.0455213894545019,0.0596406380274411,0.0699280755801159,0.0599280755801159,0.059619643262916,0.0696196432629159,0.0596196432629159
195,0.0360753950544666,0.0360753950544666,0.0360753950544666,0.0310491851948611,0.0310491851948611,0.0710491851948611,0.0360882604629453,-0.0039131065660634,0.0360868934339366,0.0360753950544666,-0.00392460494553343,0.0360753950544666,0.0585447444543299,0.0585447444543299,0.0585447444543299,0.0544442494624417,0.0544442494624417,0.0444442494624417,0.0585657505556729,0.0688531881083477,0.0588531881083477,0.0585447444543299,0.0685447444543299,0.0585447444543299
196,0.0354249819181062,0.0354249819181062,0.0354249819181062,0.0303974159353374,0.0303974159353374,0.0703974159353374,0.0354378541864077,-0.004563512842601,0.035436487157399,0.0354249819181062,-0.0045750180818938,0.0354249819181062,0.0574892252895233,0.0574892252895233,0.0574892252895233,0.0533865295210692,0.0533865295210692,0.0433865295210692,0.0575102425232897,0.0677976800759645,0.0577976800759645,0.0574892252895233,0.0674892252895233,0.0574892252895233
197,0.0347862952575699,0.0347862952575699,0.0347862952575699,0.0297573976015522,0.0297573976015522,0.0697573976015522,0.0347991742620166,-0.00520219276699214,0.0347978072330079,0.0347862952575699,-0.00521370474243009,0.0347862952575699,0.0564527363676132,0.0564527363676132,0.0564527363676132,0.0523478795009941,0.0523478795009941,0.0423478795009941,0.0564737645330935,0.0667612020857683,0.0567612020857683,0.0564527363676132,0.0664527363676132,0.0564527363676132
198,0.0341591236530269,0.0341591236530269,0.0341591236530269,0.0291289183328605,0.0291289183328605,0.0691289183328605,0.0341720092721709,-0.00582935775683783,0.0341706422431622,0.0341591236530269,-0.00584087634697313,0.0341591236530269,0.0554349345871601,0.0554349345871601,0.0554349345871601,0.0513279555854042,0.0513279555854042,0.0413279555854042,0.0554559734872634,0.0657434110399382,0.0557434110399382,0.0554349345871601,0.0654349345871601,0.0554349345871601
199,0.0335432594963921,0.0335432594963921,0.0335432594963921,0.0285117700883105,0.0285117700883105,0.0685117700883105,0.0335561516109752,-0.00644521541803348,0.0335547845819665,0.0335432594963921,-0.00645674050360793,0.0335432594963921,0.0544354830325942,0.0544354830325942,0.0544354830325942,0.0503264201562547,0.0503264201562547,0.0403264201562546,0.054456532473783,0.0647439700264578,0.0547439700264578,0.0544354830325942,0.0644354830325942,0.0544354830325942
200,0.0329384989226033,0.0329384989226033,0.0329384989226033,0.0279057485777778,0.0279057485777778,0.0679057485777778,0.0329513974155175,-0.00704996961349118,0.0329500303865088,0.0329384989226033,-0.00706150107739675,0.0329384989226033,0.0534540508626882,0.0534540508626882,0.0534540508626882,0.0493429416825082,0.0493429416825082,0.0393429416825082,0.0534751106549145,0.0637625482075893,0.0537625482075893,0.0534540508626882,0.0634540508626882,0.0534540508626882
201,0.032344641742137,0.032344641742137,0.032344641742137,0.02731065319434,0.02731065319434,0.06731065319434,0.0323575464983857,-0.00764382053062302,0.032356179469377,0.032344641742137,-0.00765535825786303,0.032344641742137,0.0524903132010417,0.0524903132010417,0.0524903132010417,0.0483771946103912,0.0483771946103912,0.0383771946103912,0.0525113831576837,0.0627988207103585,0.0527988207103585,0.0524903132010417,0.0624903132010417,0.0524903132010417
202,0.0317614913747413,0.0317614913747413,0.0317614913747413,0.026726286947872,0.026726286947872,0.066726286947872,0.0317744022814011,-0.00822696474760759,0.0317730352523924,0.0317614913747413,-0.00823850862525868,0.0317614913747413,0.0515439510285393,0.0515439510285393,0.0515439510285393,0.0474288592556278,0.0474288592556278,0.0374288592556278,0.0515650309663401,0.0618524685190149,0.0518524685190149,0.0515439510285393,0.0615439510285393,0.0515439510285393
203,0.0311888547843634,0.0311888547843634,0.0311888547843634,0.026152456399837,0.026152456399837,0.066152456399837,0.0312017717305468,-0.00879959529846192,0.0312004047015381,0.0311888547843634,-0.00881114521563665,0.0311888547843634,0.0506146510777484,0.0506146510777484,0.0506146510777484,0.0464976216976171,0.0464976216976171,0.0364976216976171,0.0506357408167549,0.0609231783694297,0.0509231783694297,0.0506146510777484,0.0606146510777484,0.0506146510777484
204,0.0306265424152498,0.0306265424152498,0.0306265424152498,0.0255889715992547,0.0255889715992547,0.0655889715992547,0.0306394652920686,-0.00936190173694008,0.0306380982630599,0.0306265424152498,-0.00937345758475024,0.0306265424152498,0.0497021057292204,0.0497021057292204,0.0497021057292204,0.0455831736755182,0.0455831736755182,0.0355831736755182,0.049723205092724,0.0600106426453988,0.0500106426453988,0.0497021057292204,0.0597021057292204,0.0497021057292204
205,0.0300743681291996,0.0300743681291996,0.0300743681291996,0.0250356460198225,0.0250356460198225,0.0650356460198225,0.0300872968297289,-0.00991407019927983,0.0300859298007202,0.0300743681291996,-0.00992563187080036,0.0300743681291996,0.0488060129096615,0.0488060129096615,0.0488060129096615,0.0446852124862093,0.0446852124862093,0.0346852124862093,0.0488271217241396,0.0591145592768144,0.0491145592768144,0.0488060129096615,0.0588060129096615,0.0488060129096615
206,0.0295321491439484,0.0295321491439484,0.0295321491439484,0.0244922964981717,0.0244922964981717,0.0644922964981717,0.0295450835631908,-0.0104562834658179,0.0295437165341821,0.0295321491439484,-0.0104678508560516,0.0295321491439484,0.0479260759919399,0.0479260759919399,0.0479260759919399,0.0438034408840853,0.0438034408840853,0.0338034408840853,0.0479471940869982,0.058234631639673,0.048234631639673,0.0479260759919399,0.0579260759919399,0.0479260759919399
207,0.0289997059726629,0.0289997059726629,0.0289997059726629,0.0239587431732356,0.0239587431732356,0.0639587431732356,0.0290126460075142,-0.0109887210214945,0.0290112789785055,0.0289997059726629,-0.0110002940273371,0.0289997059726629,0.047062003696895,0.047062003696895,0.047062003696895,0.0429375669826636,0.0429375669826636,0.0329375669826636,0.0470831309052115,0.0573705684578863,0.0473705684578863,0.047062003696895,0.057062003696895,0.047062003696895
208,0.028476862364527,0.028476862364527,0.028476862364527,0.023434809426712,0.023434809426712,0.063434809426712,0.0284898079137417,-0.011511559115267,0.028488440884733,0.028476862364527,-0.011523137635473,0.028476862364527,0.0462135099969179,0.0462135099969179,0.0462135099969179,0.0420873041579623,0.0420873041579623,0.0320873041579623,0.0462346461541871,0.0565220837068619,0.0465220837068619,0.0462135099969179,0.0562135099969179,0.0462135099969179
209,0.0279634452463984,0.0279634452463984,0.0279634452463984,0.022920321824598,0.022920321824598,0.062920321824598,0.0279763962105567,-0.012024970818452,0.027975029181548,0.0279634452463984,-0.0120365547536016,0.0279634452463984,0.0453803140212693,0.0453803140212693,0.0453803140212693,0.0412523709536217,0.0412523709536217,0.0312523709536217,0.045401458966148,0.0556888965188228,0.0456888965188228,0.0453803140212693,0.0553803140212693,0.0453803140212693
210,0.0274592846655179,0.0274592846655179,0.0274592846655179,0.02241511005978,0.02241511005978,0.06241511005978,0.0274722409469924,-0.0125291260820163,0.0274708739179837,0.0274592846655179,-0.0125407153344821,0.0274592846655179,0.044562139963105,0.044562139963105,0.044562139963105,0.0404324909877353,0.0404324909877353,0.0304324909877353,0.0445832935371591,0.054870731089834,0.0448707310898339,0.044562139963105,0.054562139963105,0.044562139963105
211,0.026964213733251,0.026964213733251,0.026964213733251,0.0219190068956574,0.0219190068956574,0.0619190068956574,0.0269771752361742,-0.0130241917928345,0.0269758082071655,0.026964213733251,-0.013035786266749,0.026964213733251,0.0437587169881779,0.0437587169881779,0.0437587169881779,0.0396273928613616,0.0396273928613616,0.0296273928613616,0.0437798790358296,0.0540673165885044,0.0440673165885044,0.0437587169881779,0.0537587169881779,0.0437587169881779
212,0.0264780685698438,0.0264780685698438,0.0264780685698438,0.0214318481107841,0.0214318481107841,0.0614318481107841,0.0264910352000768,-0.0135103318289319,0.0264896681710681,0.0264780685698438,-0.0135219314301562,0.0264780685698438,0.042969779145185,0.042969779145185,0.042969779145185,0.0388368100686845,0.0388368100686845,0.0288368100686845,0.0429909495136616,0.0532783870663364,0.0432783870663364,0.042969779145185,0.052969779145185,0.042969779145185
213,0.0260006882501751,0.0260006882501751,0.0260006882501751,0.0209534724445072,0.0209534724445072,0.0609534724445072,0.0260136599152762,-0.0139877071137325,0.0260122928862675,0.0260006882501751,-0.0139993117498249,0.0260006882501751,0.0421950652777322,0.0421950652777322,0.0421950652777322,0.038060480908794,0.038060480908794,0.028060480908794,0.0422162438170152,0.05250368136969,0.04250368136969,0.0421950652777322,0.0521950652777322,0.0421950652777322
214,0.0255319147504866,0.0255319147504866,0.0255319147504866,0.020483721543586,0.020483721543586,0.060483721543586,0.0255448913596809,-0.0144564756693278,0.0255435243306722,0.0255319147504866,-0.0144680852495134,0.0255319147504866,0.0414343189378852,0.0414343189378852,0.0414343189378852,0.0372981483990571,0.0372981483990571,0.0272981483990571,0.0414555055006609,0.0517429430533357,0.0417429430533357,0.0414343189378852,0.0514343189378852,0.0414343189378852
215,0.0250715928960738,0.0250715928960738,0.0250715928960738,0.0200224399097738,0.0200224399097738,0.0600224399097738,0.0250845743602228,-0.0149167926687859,0.0250832073312141,0.0250715928960738,-0.0149284071039262,0.0250715928960738,0.0406872883012794,0.0406872883012794,0.0406872883012794,0.036549560190051,0.036549560190051,0.026549560190051,0.04070848274289,0.0509959202955649,0.0409959202955648,0.0406872883012794,0.0506872883012794,0.0406872883012794
216,0.0246195703099187,0.0246195703099187,0.0246195703099187,0.0195694748483439,0.0195694748483439,0.0595694748483439,0.0246325565414911,-0.0153688104875176,0.0246311895124824,0.0246195703099187,-0.0153804296900813,0.0246195703099187,0.0399537260837603,0.0399537260837603,0.0399537260837603,0.0358144684820292,0.0358144684820292,0.0258144684820292,0.0399749282621562,0.050262365814831,0.040262365814831,0.0399537260837603,0.0499537260837603,0.0399537260837603
217,0.0241756973622506,0.0241756973622506,0.0241756973622506,0.0191246764175448,0.0191246764175448,0.0591246764175448,0.0241886882752932,-0.0158126787537155,0.0241873212462845,0.0241756973622506,-0.0158243026377494,0.0241756973622506,0.0392333894595269,0.0392333894595269,0.0392333894595269,0.0350926299428945,0.0350926299428945,0.0250926299428945,0.0392545992352195,0.0495420367878943,0.0395420367878943,0.0392333894595269,0.0492333894595269,0.0392333894595269
218,0.0237398271210144,0.0237398271210144,0.0237398271210144,0.0186878973789654,0.0186878973789654,0.0586878973789654,0.0237528226311238,-0.0162485443978849,0.0237514556021151,0.0237398271210144,-0.0162601728789856,0.0237398271210144,0.0385260399807508,0.0385260399807508,0.0385260399807508,0.0343838056276505,0.0343838056276505,0.0243838056276505,0.0385472572167664,0.0488346947694412,0.0388346947694412,0.0385260399807508,0.0485260399807508,0.0385260399807508
219,0.0233118153032334,0.0233118153032334,0.0233118153032334,0.0182589931487963,0.0182589931487963,0.0582589931487963,0.0233248153275277,-0.016676551701481,0.023323448298519,0.0233118153032334,-0.0166881846967666,0.0233118153032334,0.0378314434986446,0.0378314434986446,0.0378314434986446,0.0336877608993052,0.0336877608993052,0.0236877608993052,0.0378526680604789,0.0481401056131537,0.0381401056131537,0.0378314434986446,0.0478314434986446,0.0378314434986446
220,0.0228915202272477,0.0228915202272477,0.0228915202272477,0.0178378217499689,0.0178378217499689,0.0578378217499689,0.0229045246843396,-0.0170968423446691,0.0229031576553309,0.0228915202272477,-0.0171084797727523,0.0228915202272477,0.0371493700859531,0.0371493700859531,0.0371493700859531,0.0330042653512012,0.0330042653512012,0.0230042653512012,0.037170601841527,0.0474580393942018,0.0374580393942018,0.0371493700859531,0.0471493700859531,0.0371493700859531
221,0.022478802765815,0.022478802765815,0.022478802765815,0.017424243765158,0.017424243765158,0.057424243765158,0.0224918115757843,-0.0175095554532244,0.0224904445467756,0.022478802765815,-0.017521197234185,0.022478802765815,0.0364795939608424,0.0364795939608424,0.0364795939608424,0.0323330927307452,0.0323330927307452,0.0223330927307452,0.036500832780458,0.0467882703331328,0.0367882703331328,0.0364795939608424,0.0464795939608424,0.0364795939608424
222,0.0220735263000559,0.0220735263000559,0.0220735263000559,0.0170181222906312,0.0170181222906312,0.0570181222906312,0.0220865393844233,-0.0179148276445854,0.0220851723554146,0.0220735263000559,-0.0179264736999441,0.0220735263000559,0.0358218934121609,0.0358218934121609,0.0358218934121609,0.0316740208645138,0.0316740208645138,0.0216740208645138,0.0358431391684587,0.0461305767211335,0.0361305767211335,0.0358218934121609,0.0458218934121609,0.0358218934121609
223,0.0216755566742298,0.0216755566742298,0.0216755566742298,0.0166193228909312,0.0166193228909312,0.0566193228909312,0.0216885739559312,-0.0183127930730775,0.0216872069269225,0.0216755566742298,-0.0183244433257702,0.0216755566742298,0.0351760507260478,0.0351760507260478,0.0351760507260478,0.0310268315847089,0.0310268315847089,0.0210268315847089,0.0351973032939643,0.0454847408466391,0.0354847408466391,0.0351760507260478,0.0451760507260478,0.0351760507260478
224,0.021284762151327,0.021284762151327,0.021284762151327,0.0162277135543738,0.0162277135543738,0.0562277135543738,0.0212977835546873,-0.0187035834743214,0.0212964165256786,0.021284762151327,-0.018715237848673,0.021284762151327,0.0345418521138647,0.0345418521138647,0.0345418521138647,0.0303913106569389,0.0303913106569389,0.0203913106569389,0.0345631113705915,0.0448505489232663,0.0348505489232663,0.0345418521138647,0.0445418521138647,0.0345418521138647
